NoF,ALB,BET,DOL,LAG,OTHER,SHARK,YFT,image_file
1.74868000613e-05,0.0760270580649,0.305748581886,0.000994066242129,0.00299306027591,1.28357953599e-06,0.00762465316802,0.60659378767,img_02837.jpg
7.85918274904e-11,0.000500491762068,0.999241948128,1.4209241499e-06,1.76855756706e-08,7.06194769329e-10,1.16815557227e-09,0.000256157189142,img_02838.jpg
4.96519214632e-10,0.999677658081,0.000231159574469,1.41055870699e-05,7.78539099855e-09,4.71342682431e-05,1.28645865516e-07,2.9734979762e-05,img_02838.jpg
8.62643463606e-12,2.87251822328e-07,2.92606872065e-09,8.74366268278e-09,9.23318259143e-15,0.999998807907,9.17425438729e-07,6.01510219411e-09,img_02842.jpg
2.71429954068e-08,0.0231469776481,0.0235347412527,1.47586797539e-05,3.18389606946e-06,0.951145768166,1.75470108843e-06,0.00215283711441,img_02871.jpg
2.11650353776e-06,0.445573866367,0.0690889582038,0.199382081628,8.82072126842e-05,0.00226949388161,1.93242176465e-05,0.283575862646,img_02876.jpg
9.15079956254e-10,0.969518184662,4.31100343121e-05,5.50351614947e-06,3.63615498822e-10,0.0304221175611,2.3782538392e-06,8.58624753164e-06,img_02889.jpg
1.0801902306e-07,0.985475182533,0.000114934518933,0.000177364025149,4.7829058758e-07,0.0133296120912,7.98752989795e-06,0.000894417171367,img_02890.jpg
2.92151671744e-08,0.99382185936,0.00560654792935,0.000252058875049,1.97028782623e-07,3.86458850699e-05,5.43874364212e-07,0.000280170235783,img_02899.jpg
6.80349465654e-09,0.99502146244,0.00209284713492,5.26136100234e-05,1.0681699969e-08,0.00244130985811,1.18958041639e-06,0.000390556670027,img_02904.jpg
1.23661054729e-08,0.966149747372,0.000647413253319,0.000124270634842,1.50316337155e-09,0.0330109447241,3.11068947667e-06,6.45114705549e-05,img_02904.jpg
9.10189879022e-09,0.00132920092437,8.21775714144e-08,1.01366559591e-09,0.998670697212,7.96321453223e-10,1.81345827244e-10,2.47720666202e-09,img_02911.jpg
7.33263033625e-11,0.999141812325,0.00054163148161,1.72054024006e-06,2.69243871989e-12,0.000127225765027,1.41480484217e-07,0.000187379817362,img_02916.jpg
3.79252497851e-07,0.554706394672,0.0218940619379,8.82234235178e-05,8.30327735457e-08,0.41735547781,0.00153949891683,0.00441580824554,img_02916.jpg
2.40073350088e-10,0.991948485374,0.00601867539808,1.32348844772e-07,1.54288970489e-09,0.00181771058124,8.31733899531e-08,0.000214870015043,img_02920.jpg
7.48873496548e-09,0.988424777985,0.000441274576588,3.91628418583e-06,7.02137370467e-08,0.00856113806367,2.37512654166e-06,0.00256637996063,img_02920.jpg
5.61218769235e-07,0.763618767262,0.0388551689684,0.000108178275696,1.83988663593e-06,0.197368353605,8.92159368959e-06,3.81822610507e-05,img_02920.jpg
1.75723358087e-09,0.917667210102,0.0791385695338,2.13992439058e-06,2.3431266527e-07,0.00318520632572,1.74727485813e-08,6.573427072e-06,img_02920.jpg
1.37633307418e-07,0.877104222775,0.00356170372106,0.118928350508,2.55646841651e-06,0.000100395278423,7.40540201605e-07,0.000301910244161,img_02943.jpg
2.62002203044e-07,0.855124294758,0.141686439514,0.00110966712236,1.32626666982e-07,0.00166180822998,4.83637559228e-05,0.000368994136807,img_02949.jpg
0.000301727181068,0.728726267815,0.0181572046131,0.0910993888974,0.00046977418242,0.0164341516793,0.00750808371231,0.137303367257,img_02949.jpg
1.46037182347e-08,0.873229801655,0.00248827156611,4.38286690496e-07,9.39221678209e-09,3.25899191012e-06,1.25256574393e-05,0.12426571548,img_02956.jpg
3.99944133367e-10,4.52365129604e-05,1.9524243271e-06,0.000133604597067,1.18396112359e-10,1.32057436986e-07,3.40993864256e-07,0.999818742275,img_02964.jpg
1.91388505044e-08,0.952915251255,0.00992316193879,1.08998683572e-05,8.70414140763e-08,1.32994719024e-05,0.00031022465555,0.0368271283805,img_02974.jpg
3.6218306132e-10,0.904177427292,0.095784701407,1.10671273035e-07,9.68526364886e-07,1.88206669804e-07,3.35989625011e-10,3.66695530829e-05,img_02977.jpg
9.38891453472e-09,0.000596726953518,5.51328812435e-05,3.19215359923e-06,4.6958099631e-08,1.0625193454e-06,0.000119821575936,0.999223947525,img_02993.jpg
2.13627107115e-08,0.00136397546157,3.36147604685e-05,1.9909607829e-07,2.8980904343e-09,2.9405558962e-05,0.0468178503215,0.951754927635,img_03043.jpg
1.45238088223e-09,0.931105434895,0.0639575049281,6.92714422712e-07,2.2849682864e-05,0.00397891690955,3.73269992693e-09,0.000934706768021,img_03055.jpg
3.09632963713e-09,0.938245296478,4.56797788502e-05,1.60833224072e-07,1.23717036331e-05,0.0612438879907,2.8355708892e-08,0.000452641455922,img_03055.jpg
1.62207788867e-10,0.911104440689,0.00190295197535,1.67606572177e-07,3.96709914918e-10,0.000764415715821,7.67959863879e-06,0.0862203836441,img_03064.jpg
3.79845769203e-05,0.035107973963,0.0610283054411,0.000213699036976,0.872186422348,3.78115291824e-05,2.119230885e-05,0.0313666425645,img_03069.jpg
4.65643690273e-10,0.984810054302,2.03023228096e-05,1.60541855365e-08,4.77250864606e-07,0.012483666651,5.40320499454e-08,0.00268545327708,img_03074.jpg
9.9342898352e-09,0.996317267418,0.000652988732327,4.40615986008e-06,5.87948193242e-07,0.00139399268664,7.12430008321e-08,0.00163056340534,img_03074.jpg
1.13983462668e-08,0.515183806419,0.479815661907,5.39519032827e-06,2.074038008e-07,0.00470066023991,9.84642952062e-07,0.000293269607937,img_03078.jpg
4.24873896065e-08,0.967378616333,0.0274071097374,2.02594164875e-05,5.85819293519e-07,0.0034271874465,2.80361149407e-07,0.0017659610603,img_03078.jpg
4.79773643036e-09,0.981432199478,0.00688900006935,9.03878060399e-07,2.24020446637e-08,0.0115785626695,2.02396705618e-07,9.9133081676e-05,img_03078.jpg
6.42649229121e-06,0.946417331696,0.0160564221442,0.00474582519382,2.25733310799e-06,0.0123137487099,0.000230426929193,0.0202275570482,img_03080.jpg
7.56309875838e-11,0.903145432472,0.0965882986784,1.76073360336e-08,1.82816535244e-08,0.000138938587043,7.32811486159e-07,0.000126589031424,img_03082.jpg
9.39299056313e-08,0.966365158558,0.0139017626643,6.14894304363e-07,3.36252487614e-05,2.76412697531e-06,4.7742685183e-07,0.0196954868734,img_03082.jpg
8.42849061655e-08,0.911724627018,0.0217471644282,1.59444743986e-06,1.17152567327e-05,0.00655383616686,3.37568008035e-06,0.0599575676024,img_03128.jpg
3.42370776707e-06,0.00981472991407,1.401442114e-05,7.42898964745e-06,1.53216933541e-05,2.66423194262e-05,0.987783253193,0.00233521661721,img_03128.jpg
2.24855880443e-11,9.39685264711e-07,2.87736793325e-06,4.68798388997e-10,1.55807045044e-09,3.82730652726e-11,1.21911547524e-08,0.999996185303,img_03135.jpg
7.51944639887e-07,0.363246202469,0.0141271678731,1.39447756737e-05,5.28939290234e-06,0.000579605635721,9.59256649367e-05,0.62193107605,img_03140.jpg
3.90984932892e-05,0.839999675751,0.0956047847867,0.041751999408,0.000184270975296,0.000761509174481,0.0059617543593,0.0156968776137,img_03166.jpg
7.76427405071e-05,0.00118467281573,0.00106950558256,0.985882937908,0.00083408044884,0.00027289823629,5.00215137436e-05,0.0106283156201,img_03169.jpg
3.88446210309e-07,0.890145719051,0.0685628801584,2.12172835745e-05,1.51939752868e-06,0.0377235114574,2.70491091214e-05,0.00351766264066,img_03181.jpg
3.0167018189e-11,0.930347561836,0.0683281347156,1.65312430411e-10,1.23126800422e-10,0.000225173396757,8.19180172584e-08,0.00109904038254,img_03181.jpg
2.88882274617e-05,0.734064221382,0.0338236764073,0.00277716573328,0.00464757019654,0.19515272975,0.000124820420751,0.0293808747083,img_03195.jpg
6.92013918524e-06,0.873112857342,0.0236796438694,5.51490375074e-05,2.87606944767e-05,0.0231162421405,0.0107083749026,0.0692919865251,img_03199.jpg
1.04547448476e-09,0.0041747065261,0.000184612057637,1.5539585263e-07,8.3920163263e-08,6.19862277063e-08,6.37739390186e-07,0.995639681816,img_03199.jpg
2.06250979318e-06,0.000491831335239,0.00262687425129,0.00236150203273,9.00177639096e-08,0.000573019729927,0.00209173792973,0.991852939129,img_03210.jpg
2.71091926685e-09,0.874051511288,0.000474699219922,3.88350542835e-07,2.2368862318e-08,0.125466614962,2.44779607783e-06,4.27438499173e-06,img_03220.jpg
2.92657944101e-07,0.979759514332,0.00234117778018,5.36724542144e-07,1.58543734869e-05,0.0165894720703,5.13312406838e-05,0.00124182284344,img_03222.jpg
5.33595584784e-06,0.0201467890292,0.0457138158381,6.08888876741e-05,0.00556303746998,6.65864092753e-07,0.00108677323442,0.927422702312,img_03223.jpg
6.15311946603e-05,0.61136496067,0.0133621813729,0.000376172625693,0.326853305101,0.043412938714,0.000153623550432,0.0044152722694,img_03228.jpg
2.91285487037e-05,0.631111204624,0.265968054533,0.000132561952341,0.0228579547256,0.00227182474919,0.000178240472451,0.0774509683251,img_03228.jpg
4.26533723896e-08,2.05799551622e-05,7.37783409477e-07,2.08671622204e-08,8.549162267e-09,2.98103677778e-05,0.999740660191,0.000208239463973,img_03229.jpg
2.0980617137e-06,0.978399991989,0.0176625847816,0.00116903544404,0.000128479892737,0.00160281918943,2.14336832869e-05,0.00101352075581,img_03231.jpg
8.47669252835e-06,0.781012773514,0.00248338957317,0.00941182579845,8.32948171592e-06,0.128427550197,0.075585000217,0.00306269992143,img_03238.jpg
5.07949243911e-06,0.00675393920392,5.26848671143e-05,3.34545802616e-05,3.69122813026e-06,0.00161763117649,0.990380823612,0.00115269352682,img_03238.jpg
2.23196766456e-05,0.0295543782413,0.0342052020133,3.93432019337e-05,3.18864731526e-05,0.00644491706043,0.855728030205,0.0739738792181,img_03239.jpg
4.65958729934e-11,0.990466654301,0.00835196767002,4.12785610138e-08,1.41136199949e-10,0.000104422142613,1.17565576829e-07,0.00107683602255,img_03252.jpg
1.82091754869e-14,1.33929930257e-07,1.05265497707e-10,8.55048601367e-11,2.9376459187e-17,0.999999523163,3.88956408415e-07,1.99795374689e-10,img_03254.jpg
2.28988497497e-07,0.946741938591,0.00205377698876,0.000169241116964,1.14527301776e-05,0.0500044450164,3.46419687958e-06,0.0010154916672,img_03260.jpg
4.81537824726e-07,0.869738399982,0.124508343637,0.0007831818657,1.54830922838e-05,0.00402194587514,2.76214523183e-05,0.000904480053578,img_03261.jpg
1.3851854419e-07,0.945277512074,9.3187969469e-05,0.00378014869057,1.46619441921e-07,0.0508428737521,1.08811320843e-06,4.98889858136e-06,img_03261.jpg
1.32046716317e-06,0.198418363929,0.771292090416,0.000196364781004,1.17058220894e-06,0.0291206818074,5.72475692024e-05,0.000912728777621,img_03261.jpg
6.95017004018e-12,2.20816382352e-05,2.71980343314e-06,7.35980443256e-10,6.01074248152e-08,2.41142678742e-11,1.9791864328e-11,0.999975204468,img_03270.jpg
4.77691086687e-09,3.52542629116e-05,5.95537767367e-06,3.40871878279e-07,0.000250384444371,1.07200992527e-09,2.84315726518e-09,0.999707996845,img_03283.jpg
3.36282028002e-07,0.00199989997782,0.00232185027562,5.06283868162e-05,2.36890482483e-05,0.000195489279577,3.95694996769e-06,0.99540412426,img_03290.jpg
0.000311803538352,0.814294040203,0.0396082140505,0.00497588980943,0.00394537812099,0.0268859248608,0.0406257919967,0.0693529471755,img_03290.jpg
2.96863163385e-06,0.907916843891,0.0408526733518,0.0187260415405,1.00323077277e-05,0.0310965739191,1.70159473782e-05,0.00137779372744,img_03297.jpg
2.12369513974e-07,0.903665721416,0.0125642893836,3.07664995489e-05,3.82762891604e-06,0.0817007645965,1.8448838091e-05,0.00201596412808,img_03310.jpg
3.87311471783e-09,0.989968955517,0.00165968213696,5.7444281083e-06,5.89501087234e-06,0.00835168454796,5.99916383237e-09,7.96105450718e-06,img_03310.jpg
1.25641747672e-06,0.85841935873,0.041769977659,4.53935135738e-05,1.0680016203e-05,0.0358662158251,0.00114306784235,0.0627440363169,img_03312.jpg
2.71669364338e-06,0.940521359444,0.0205746646971,1.12871530291e-05,2.51060409937e-05,0.03156099841,2.68714247795e-05,0.00727703748271,img_03312.jpg
1.32731631242e-10,3.14346907544e-05,1.10754690468e-05,7.23866744323e-09,1.58686108698e-09,8.01360968694e-08,1.98512637439e-07,0.999957203865,img_03312.jpg
1.03091601922e-09,1.11556073534e-06,2.89495778816e-06,0.000120105280075,2.12334668959e-07,5.82310172303e-11,3.16516697296e-08,0.999875664711,img_03324.jpg
1.44271172786e-09,0.889952600002,0.000376804469852,1.06094712464e-05,9.12852513579e-08,0.109516628087,2.13398209326e-07,0.000143002122059,img_03333.jpg
5.06397157096e-07,0.123950302601,0.00020096298249,1.29859954541e-05,1.42587350638e-05,0.00102936616167,0.0498059280217,0.824985802174,img_03342.jpg
2.08104106864e-11,0.999980926514,5.36600396117e-07,9.00226337919e-10,7.33219129856e-09,1.4388294403e-05,1.03898563364e-10,3.99930831918e-06,img_03346.jpg
1.41968603202e-05,0.527852833271,0.168481811881,0.00868324749172,6.50262336421e-06,0.290199935436,0.000163827789947,0.00459762522951,img_03346.jpg
5.7010392851e-08,0.924632370472,0.0214248076081,8.63552213559e-06,4.66755500383e-06,8.46618204378e-05,5.18705019203e-06,0.0538395382464,img_03355.jpg
1.09706006697e-05,0.706043601036,0.00740666454658,0.270308256149,7.94684237917e-05,0.00525413034484,0.000261386623606,0.0106354719028,img_03361.jpg
1.77847459781e-06,0.75370246172,0.182007864118,0.00364580890164,0.00620517507195,7.14526686352e-05,3.20710000778e-06,0.0543622225523,img_03361.jpg
2.82984146907e-05,0.893127799034,0.0429719090462,0.00092820962891,0.000622662482783,0.000996840652078,0.0496584959328,0.0116658294573,img_03370.jpg
1.97101016965e-05,0.880371809006,0.00103658530861,0.000429227337008,0.000704716949258,0.00143864843994,0.0647717639804,0.0512275509536,img_03370.jpg
2.50883499575e-06,0.029750879854,0.0963498353958,0.00191956188064,2.62842775101e-07,0.871866881847,3.25707369484e-05,7.75027001509e-05,img_03399.jpg
1.03009236696e-08,0.967521965504,0.000637489603832,1.28348101498e-05,9.04631036747e-08,4.46354970336e-05,1.53272765147e-07,0.0317828133702,img_03410.jpg
1.137495792e-10,0.999458968639,0.000182358387974,2.36730514303e-07,6.26794449676e-10,0.000169000268215,1.73989391783e-07,0.000189342084923,img_03422.jpg
3.05280867252e-09,0.211486235261,0.788240015507,2.31819703913e-05,1.19431138046e-06,9.49040804699e-06,2.29708412292e-08,0.000239904562477,img_03422.jpg
2.61369518739e-06,0.929018855095,0.0242015291005,3.21843390338e-06,7.04524572939e-05,0.00119574589189,0.000935083953664,0.0445724800229,img_03426.jpg
7.79955462349e-06,0.00128311954904,0.000253669830272,1.78188129212e-05,0.992596626282,8.32654052374e-07,2.28091522558e-07,0.00583979487419,img_03439.jpg
3.46725585132e-07,0.00253136176616,0.0366255417466,0.000354882795364,5.61990455026e-05,3.14096155307e-06,5.57110161026e-06,0.960422873497,img_03440.jpg
2.32112085996e-07,0.776825666428,0.219324365258,0.000225400595809,1.60010915806e-06,0.00240295031108,2.72881079582e-05,0.00119258277118,img_03444.jpg
1.52638357509e-09,0.74526822567,0.243724361062,5.34312732725e-07,1.29969123464e-06,2.76703485724e-06,1.9419992725e-08,0.0110027696937,img_03444.jpg
2.17554276816e-08,1.04830011338e-08,5.13336590302e-06,0.999978542328,6.73632649661e-10,1.16767289171e-07,2.280307001e-07,1.59255487233e-05,img_03446.jpg
4.32783642257e-10,0.00196538632736,0.995205283165,7.82672504585e-09,3.88701373311e-08,8.72554949183e-07,2.65663766186e-06,0.00282589625567,img_03452.jpg
3.16510607945e-07,0.0437482967973,0.0014233791735,0.00315663148649,9.55872270225e-09,0.951601207256,2.08854689845e-05,4.94023224746e-05,img_03457.jpg
7.24992332835e-08,0.00114349741489,1.26101685964e-05,1.6431567218e-09,0.998157083988,7.56996939799e-07,4.4572439073e-09,0.000685904175043,img_03471.jpg
2.30978130844e-07,0.55566316843,0.402966797352,2.48467167694e-05,9.12454052013e-05,0.0252842009068,1.0409560673e-05,0.0159591436386,img_03488.jpg
1.11727352703e-07,0.856355726719,0.00513302814215,1.10665023385e-05,3.15993202094e-06,0.130778163671,9.5639798019e-06,0.00770928198472,img_03488.jpg
1.13478972708e-05,0.771750628948,0.1624635607,0.0119154341519,0.0488468110561,0.00364221446216,2.18492729687e-07,0.00136983650737,img_03488.jpg
1.38721452458e-05,0.234959289432,0.0120199210942,0.00175575551111,6.55421217743e-06,0.740612030029,0.00724002392963,0.00339254760183,img_03502.jpg
3.03949809677e-06,0.825522363186,0.150471389294,0.000267762952717,1.50473888425e-05,0.0183282922953,0.00064903619932,0.00474318955094,img_03504.jpg
3.26923665916e-09,0.644493401051,0.351380437613,8.9609891063e-08,4.42269723067e-08,0.00201348471455,3.24603888657e-07,0.00211227033287,img_03504.jpg
5.14490894332e-09,0.878644347191,0.00100864097476,2.21819755097e-06,4.05758759925e-09,0.000120827760838,5.55154474569e-06,0.120218411088,img_03520.jpg
2.8190114687e-09,0.992973923683,0.00614709127694,4.93950693681e-08,5.40034704954e-07,0.000147809798364,8.38365536993e-08,0.00073044578312,img_03547.jpg
9.03197960866e-09,0.819984257221,0.150988951325,1.65114961419e-05,1.61501873208e-07,0.0195221994072,5.57910709631e-07,0.00948735885322,img_03547.jpg
3.87879254049e-07,0.954297304153,0.0142983254045,1.74907763721e-05,7.87703720562e-06,0.00158213311806,0.000277933169855,0.0295185763389,img_03547.jpg
4.91065748065e-06,0.0580511130393,0.00283689727075,0.00330381887034,1.03162201412e-05,0.923956036568,0.0015260205837,0.0103108361363,img_03548.jpg
8.40051507112e-06,0.0472608394921,0.00160230440088,1.56527949002e-05,2.81875290966e-05,0.000725970661733,0.941632330418,0.00872634164989,img_03548.jpg
2.94856694616e-10,0.939322352409,0.0571228526533,1.01935277996e-07,5.57214798391e-06,2.7472268016e-08,9.51856637954e-09,0.00354909221642,img_03554.jpg
9.70891683022e-12,0.140723004937,0.859258770943,2.72456190942e-09,1.79896915142e-08,2.24339729016e-08,1.64922719925e-09,1.82068451977e-05,img_03563.jpg
6.56872362015e-06,0.00620421767235,2.0346367819e-05,7.3921864896e-06,0.993524909019,3.85845924029e-05,1.35523080758e-07,0.00019791489467,img_03581.jpg
8.5556374485e-11,9.13816666781e-09,2.900134632e-06,2.81114793665e-08,2.331215887e-09,2.54308865633e-11,6.76533273847e-10,0.999997138977,img_03584.jpg
3.65521668755e-06,0.0645513087511,0.000610020186286,0.000339226855431,0.000115616305266,0.000181557741598,0.00191791646648,0.93228083849,img_03587.jpg
1.70908606711e-10,2.0324734578e-05,3.86077614323e-09,1.31805427372e-05,2.21899560358e-12,0.999941706657,2.46568997682e-05,8.33501090369e-08,img_03588.jpg
3.23899598548e-13,1.05040703602e-06,4.38654917945e-10,1.90006321787e-08,5.58652427669e-16,0.999997973442,9.84837811302e-07,3.25071813911e-09,img_03602.jpg
3.41843740814e-11,0.994780182838,0.00421618716791,1.56716728483e-09,8.73048508487e-11,0.000986111466773,1.73585519292e-08,1.74176984729e-05,img_03627.jpg
2.61582009387e-08,0.998225390911,2.99455296044e-05,4.6145869419e-05,1.68118929889e-09,0.00139547220897,1.51433723659e-05,0.000287908507744,img_03628.jpg
2.18346690417e-06,0.972585916519,0.0232442189008,0.00133624742739,0.000184725999134,0.000655469484627,3.46280307895e-06,0.00198779185303,img_03652.jpg
3.45975017524e-08,0.996912121773,0.00114658323582,5.8170826378e-07,2.05440619538e-06,0.000326161156408,0.000178515110747,0.00143380940426,img_03670.jpg
1.55818639769e-07,0.36658218503,0.0869656652212,4.55755434814e-06,4.61605577584e-06,0.545249760151,3.30867601406e-06,0.00118977413513,img_03677.jpg
1.67484358826e-06,0.112125024199,0.852407753468,0.000591922958847,0.00112822593655,0.000215345426113,6.12528083366e-07,0.0335294306278,img_03677.jpg
2.98206863647e-08,0.888059258461,0.108534514904,0.000133119217935,9.92275346334e-08,0.000776652654167,1.10628880066e-05,0.00248528621159,img_03711.jpg
1.06977813275e-08,1.75537220315e-08,2.02627550294e-08,1.73127373548e-10,1.0,7.5161371571e-10,1.51472185489e-11,1.22547296755e-08,img_03715.jpg
5.23658414409e-08,0.972317516804,0.000242120950134,1.16626515592e-05,7.48179900256e-08,0.0259116683155,6.02551881457e-06,0.00151094282046,img_03718.jpg
2.54322139881e-06,0.00460172910243,0.570806503296,2.78474590232e-06,0.384733587503,0.00680123269558,1.96226701519e-05,0.0330320447683,img_03726.jpg
1.97492855403e-11,6.41702655457e-08,1.49413210693e-07,1.46312995053e-09,1.21435461686e-09,6.91269194664e-11,1.17526099963e-09,0.999999761581,img_03739.jpg
1.24316146266e-09,0.000449006271083,0.000380010984372,4.37027381395e-07,2.11894164437e-08,1.03612519524e-05,7.12598694008e-06,0.999153017998,img_03749.jpg
1.58265009986e-08,0.0332081280649,0.0127465315163,3.11832280886e-07,2.61419245362e-07,0.00156487966888,0.012650642544,0.939829170704,img_03750.jpg
6.50161382509e-06,0.0856192335486,0.000990570755675,0.00010478933109,5.9298213273e-06,0.0685762241483,0.83033657074,0.0143601587042,img_03750.jpg
7.29491467233e-11,2.31617582358e-06,1.07224741441e-06,5.8434950212e-09,1.66813629576e-09,4.79537298759e-09,2.49175897693e-08,0.99999666214,img_03760.jpg
5.69279904994e-07,0.50140619278,0.375819772482,0.000387026026146,1.71277879417e-05,0.00142951845191,1.75640707312e-05,0.120922267437,img_03764.jpg
6.07584013324e-07,0.457760542631,0.0137032549828,2.75533311651e-05,0.00010534516332,0.527899384499,1.51781694058e-06,0.000501750211697,img_03764.jpg
3.78507720598e-05,0.167980745435,0.6809476614,0.0508407764137,0.00146402802784,0.000504467636347,0.000203319767024,0.0980210751295,img_03764.jpg
1.56425744535e-06,0.963629424572,0.0284033436328,0.000675643852446,2.79232281173e-05,0.00658171437681,3.63816798199e-05,0.000644050014671,img_03764.jpg
7.57708960464e-07,0.890439867973,0.0296993497759,0.000320968043525,4.6611745347e-05,0.000109184948087,5.65115260542e-06,0.0793774947524,img_03764.jpg
5.92329979554e-06,0.830783367157,0.00516775948927,0.00379966944456,2.07902303373e-05,0.023707497865,0.000156128196977,0.136358901858,img_03801.jpg
4.61588143708e-07,0.573823451996,0.236297115684,2.83242443402e-05,0.000104787664895,0.186030432582,3.46725414602e-06,0.00371201219968,img_03805.jpg
6.55729763821e-07,0.736444532871,0.18831564486,0.000522205606103,4.44662400696e-05,0.0196828916669,3.36973062076e-05,0.0549558103085,img_03805.jpg
2.20303121523e-07,0.85772806406,0.131103545427,5.73262841499e-05,1.15573106996e-06,0.00180941505823,7.3379073001e-05,0.00922694709152,img_03809.jpg
4.0518654032e-07,0.707054316998,0.00868816208094,5.19305685884e-05,5.16372145043e-09,0.000418989511672,0.238346338272,0.0454398877919,img_03809.jpg
1.868360755e-08,0.938246190548,0.00189433351625,1.28349608985e-06,5.73590796193e-07,0.042737223208,1.91070175788e-05,0.0171011909842,img_03825.jpg
2.17218421028e-08,0.987872362137,0.0103249680251,1.56058902689e-07,1.83733149584e-07,0.00166095350869,5.55394649382e-07,0.000140807896969,img_03825.jpg
2.78327938474e-09,0.000447472499218,0.000885493820533,1.08953017843e-05,1.14540652518e-08,5.69334815737e-07,5.21120418853e-05,0.998603403568,img_03831.jpg
1.04965218739e-08,0.986542582512,0.00940723810345,2.10199391404e-06,1.66401423485e-05,0.00119069730863,4.59353000082e-09,0.00284059182741,img_03837.jpg
3.47127881994e-10,0.0327640064061,0.90871155262,8.25524626435e-09,4.03137300964e-06,0.0576130561531,1.26610132156e-07,0.000907300505787,img_03847.jpg
7.0235574301e-11,0.999560892582,0.000311023468385,1.20469745291e-09,2.49620629722e-10,9.40760801313e-05,5.26377164078e-08,3.38757563441e-05,img_03853.jpg
5.86330735075e-08,0.633960008621,0.000151859800098,3.3685128642e-07,1.1701909898e-05,3.0421269912e-05,2.25113635679e-05,0.365823030472,img_03866.jpg
5.0085352532e-12,0.998959898949,1.12402694867e-05,1.58054147548e-09,8.14981068742e-11,0.00101368909236,7.33356753102e-09,1.52974553203e-05,img_03869.jpg
1.31281063798e-09,0.282387405634,0.698229730129,5.34423030274e-08,3.11147019261e-08,0.000788395234849,6.11801169725e-06,0.0185882560909,img_03871.jpg
5.06476180817e-06,0.480555146933,0.30460396409,3.10050199914e-05,0.000295317935525,0.00071024853969,0.00105965544935,0.212739616632,img_03886.jpg
8.27084818411e-08,0.0415569618344,0.00555099034682,1.02936201074e-05,1.66688337799e-07,0.952825903893,5.76420052312e-06,4.9890637456e-05,img_03891.jpg
8.55252082488e-08,0.978473484516,0.017531638965,1.90329355974e-05,2.86795710736e-07,0.00325158867054,2.86947420136e-06,0.000721122021787,img_03891.jpg
6.86285233087e-08,0.481524884701,0.00939051713794,9.14074626053e-05,2.30384088695e-07,0.508671462536,2.26172187467e-06,0.000319244747516,img_03891.jpg
5.49312858311e-07,0.200760930777,0.79836577177,3.97818657802e-05,0.000204759126063,0.000188303471077,2.64604132099e-05,0.000413419533288,img_03891.jpg
2.02812534553e-05,0.20405177772,0.242733091116,3.0804418202e-05,0.000284548266791,0.506436824799,0.029205257073,0.0172374770045,img_03892.jpg
3.31859273395e-09,0.827874422073,0.114943407476,1.52037191725e-08,2.82534671214e-07,2.31130252359e-05,2.9776256838e-07,0.0571584776044,img_03896.jpg
4.4380262807e-06,0.490644395351,0.001357107074,0.000146393314935,1.01687182905e-05,0.170544922352,0.293480843306,0.0438117496669,img_03928.jpg
5.25716095581e-05,0.0402835980058,0.786909580231,0.00307285739109,0.0571342669427,0.0671173408628,0.000502601731569,0.0449271760881,img_03929.jpg
3.50774498656e-05,0.787449717522,0.0282873362303,0.0699881762266,1.33907587951e-05,0.085072144866,0.0190087407827,0.010145438835,img_03941.jpg
1.11758772903e-07,0.978397250175,0.019601514563,2.90888669952e-06,1.93758569367e-05,0.00157329591457,5.09590108777e-06,0.000400455552153,img_03942.jpg
5.33706042916e-07,0.73256289959,0.231455594301,0.000194485895918,0.0003699263616,0.0334520451725,3.55644260708e-07,0.00196410017088,img_03942.jpg
6.32140745438e-06,0.803394138813,0.0776144564152,0.000378098280635,4.47373640782e-05,0.116409555078,0.000184586795513,0.00196802290156,img_03943.jpg
2.87110118395e-14,4.50146053765e-08,1.86145248521e-11,8.94586002498e-11,2.97293278189e-17,1.0,4.3663117566e-08,7.82425305101e-11,img_03945.jpg
3.23174185723e-06,0.00861166976392,0.356368601322,7.42954443922e-06,0.615822017193,0.0056488905102,7.77114337325e-07,0.0135374609381,img_03946.jpg
3.15206989399e-08,0.758956849575,0.220359042287,0.00332205090672,7.52799067527e-09,0.00886750407517,0.000215355525143,0.00827913638204,img_03952.jpg
3.71312097514e-07,0.822993457317,0.13286536932,0.0020113135688,2.59015866533e-08,0.024770161137,0.000165843855939,0.0171934198588,img_03952.jpg
2.5465192266e-07,0.924512445927,0.00110365101136,2.75318279819e-06,2.85200599137e-06,0.000787130382378,0.000134001034894,0.0734569430351,img_03967.jpg
1.73605279458e-11,0.995485186577,0.00116760248784,2.60550159226e-08,8.33895626162e-12,0.000797327666078,2.51804863183e-07,0.00254956469871,img_03974.jpg
3.00955278493e-13,2.79813070847e-06,0.999995350838,2.65810680758e-12,1.79595904815e-09,1.29901778223e-09,3.43383793622e-10,1.80472670763e-06,img_03992.jpg
5.39439239805e-12,2.96248288123e-07,7.18252413208e-05,7.98218602327e-10,1.31617117205e-08,3.57059282315e-12,4.50366237359e-11,0.99992787838,img_03995.jpg
1.68882507978e-07,0.979736745358,0.00742638204247,0.000320662016748,4.464470112e-05,0.000447307276772,1.79634389497e-06,0.0120222009718,img_03996.jpg
9.87704970612e-06,0.619362533092,0.266309320927,0.00719901081175,0.00209067366086,8.80293300725e-05,5.55064252694e-05,0.104885049164,img_03996.jpg
